time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-11-21,9.8,8.5,11.2,0.3,0.0,52.0,6.8,23.0,1004.5,0.0
2016-11-22,9.0,6.2,11.8,0.1,0.0,54.0,3.8,19.1,1011.8,30.0
2016-11-23,9.6,6.8,11.7,0.0,0.0,335.0,4.3,12.2,1018.3,18.0
2016-11-24,10.2,7.5,12.8,0.0,0.0,7.0,10.4,32.4,1018.0,282.0
2016-11-25,7.4,6.2,8.2,0.0,0.0,53.0,18.4,38.9,1020.2,0.0
2016-11-26,6.4,5.9,7.4,0.0,0.0,323.0,4.0,15.8,1019.9,0.0
2016-11-27,5.5,1.3,7.8,0.0,0.0,335.0,5.8,31.7,1020.0,30.0
2016-11-28,0.6,-2.1,2.7,0.0,0.0,50.0,13.1,37.1,1028.8,474.0
2016-11-29,-1.2,-3.3,1.6,0.0,0.0,61.0,8.2,23.8,1035.0,474.0
2016-11-30,-0.5,-5.4,3.4,0.0,0.0,263.0,0.9,11.5,1034.1,444.0
2016-12-01,3.5,1.3,5.1,0.0,0.0,246.0,10.7,33.8,1028.2,0.0
2016-12-02,4.9,0.2,8.2,0.1,0.0,287.0,12.6,40.0,1022.9,36.0
2016-12-03,0.0,-2.5,3.4,0.0,0.0,0.0,6.0,19.4,1026.0,462.0
2016-12-04,-1.1,-3.8,1.8,0.0,0.0,40.0,9.4,27.4,1028.7,462.0
2016-12-05,-2.7,-4.6,-1.7,0.0,0.0,182.0,3.7,11.5,1029.6,0.0
2016-12-06,-2.8,-3.4,-2.4,0.0,0.0,154.0,1.5,11.2,1034.8,0.0
2016-12-07,-2.2,-3.3,-1.2,0.0,0.0,212.0,2.7,9.4,1037.4,0.0
2016-12-08,-1.7,-2.5,-1.0,0.0,0.0,157.0,4.4,10.8,1034.6,0.0
2016-12-09,1.6,-2.5,5.0,0.0,0.0,58.0,0.3,10.8,1032.0,0.0
2016-12-10,3.9,-0.7,7.4,0.0,0.0,335.0,4.0,13.0,1027.5,354.0
2016-12-11,7.5,5.1,9.3,0.2,0.0,265.0,11.4,40.7,1021.8,18.0
2016-12-12,6.2,4.2,7.0,0.0,0.0,286.0,4.5,16.2,1026.3,0.0
2016-12-13,2.8,1.5,4.7,0.8,0.0,122.0,4.1,13.0,1027.9,0.0
2016-12-14,4.4,3.0,5.5,0.0,0.0,67.0,1.0,10.4,1027.1,0.0
2016-12-15,5.6,3.6,6.9,0.0,0.0,104.0,12.1,28.1,1027.7,0.0
2016-12-16,2.8,1.1,3.7,0.0,0.0,127.0,9.5,21.6,1032.6,0.0
2016-12-17,1.7,0.9,2.5,0.0,0.0,96.0,1.7,10.8,1039.9,0.0
2016-12-18,3.9,2.3,5.4,0.0,0.0,226.0,1.2,13.0,1037.0,0.0
2016-12-19,3.1,2.5,3.8,0.0,0.0,78.0,12.7,31.7,1030.1,0.0
2016-12-20,0.7,-2.0,2.9,0.0,0.0,92.0,12.8,32.4,1025.5,342.0
2016-12-21,-0.9,-2.4,0.1,0.0,0.0,96.0,5.9,14.8,1031.5,0.0
2016-12-22,0.0,-0.8,1.2,3.4,0.0,99.0,6.5,16.6,1033.2,0.0
2016-12-23,2.6,0.9,4.1,0.4,0.0,47.0,2.8,11.5,1036.0,0.0
2016-12-24,6.5,4.0,8.2,0.3,0.0,224.0,14.3,39.2,1029.6,60.0
2016-12-25,7.8,6.5,8.7,0.0,0.0,228.0,18.4,55.4,1028.8,0.0
2016-12-26,7.2,3.0,10.9,0.9,0.0,249.0,15.0,60.5,1029.7,102.0
2016-12-27,4.6,2.3,6.5,0.0,0.0,260.0,12.0,31.3,1040.6,48.0
2016-12-28,4.5,2.8,5.6,0.0,0.0,301.0,4.1,20.2,1044.6,0.0
2016-12-29,2.3,-0.2,4.9,0.0,0.0,309.0,6.9,15.1,1041.4,354.0
2016-12-30,-1.4,-4.4,1.5,0.0,0.0,215.0,1.4,9.4,1040.8,0.0
2016-12-31,-4.7,-5.5,-3.5,0.0,0.0,161.0,3.1,10.4,1036.5,0.0
2017-01-01,-3.7,-5.3,-2.2,0.0,0.0,202.0,5.0,16.6,1025.1,0.0
2017-01-02,0.2,-2.2,2.2,0.4,0.0,266.0,7.7,38.9,1022.9,0.0
2017-01-03,1.1,-0.4,3.6,0.0,0.0,256.0,12.1,39.2,1026.8,66.0
2017-01-04,2.5,1.1,4.3,1.0,0.0,281.0,18.0,57.2,1016.0,24.0
2017-01-05,-0.7,-5.6,1.8,0.0,0.0,350.0,9.0,39.6,1028.7,366.0
2017-01-06,-6.1,-8.6,-3.8,0.0,0.0,25.0,4.1,17.3,1041.4,450.0
2017-01-07,-5.9,-9.6,-2.2,0.3,0.0,301.0,3.2,9.4,1035.8,0.0
2017-01-08,0.7,-2.3,3.1,0.0,0.0,293.0,1.2,20.5,1032.1,0.0
2017-01-09,0.4,-0.5,1.7,3.1,0.0,70.0,3.8,13.3,1027.5,0.0
2017-01-10,-0.5,-1.2,0.7,6.4,40.0,91.0,7.2,16.2,1014.2,0.0
2017-01-11,2.1,-0.7,5.8,3.4,90.0,243.0,9.1,35.6,1012.5,0.0
2017-01-12,3.7,2.6,6.2,4.1,20.0,237.0,15.0,60.5,1009.2,0.0
2017-01-13,1.8,-0.4,6.5,0.9,0.0,259.0,27.8,88.6,1000.7,144.0
2017-01-14,1.7,0.1,2.8,0.1,0.0,284.0,17.3,41.4,1013.1,18.0
2017-01-15,0.4,-1.3,1.6,0.2,0.0,281.0,10.4,28.1,1021.7,84.0
2017-01-16,-2.3,-5.5,0.3,0.0,0.0,16.0,6.0,25.6,1026.7,306.0
2017-01-17,-2.6,-5.9,-0.3,0.0,0.0,46.0,13.7,32.0,1036.8,288.0
2017-01-18,-3.4,-4.8,-1.6,0.0,0.0,71.0,10.1,33.5,1039.2,444.0
2017-01-19,-3.1,-6.0,0.1,0.0,0.0,311.0,8.2,26.6,1037.2,480.0
2017-01-20,-1.3,-5.2,3.1,0.0,0.0,283.0,6.4,22.0,1034.5,498.0
2017-01-21,-1.4,-3.9,1.8,0.0,0.0,338.0,5.6,22.3,1031.0,480.0
2017-01-22,-3.5,-7.0,-0.5,0.0,0.0,266.0,4.2,15.8,1027.7,444.0
2017-01-23,-4.8,-8.2,-1.3,0.0,0.0,309.0,4.7,35.6,1027.2,84.0
2017-01-24,-3.1,-4.1,-2.1,0.0,0.0,47.0,4.5,22.3,1030.4,0.0
2017-01-25,-2.9,-4.7,-1.8,0.0,0.0,98.0,17.1,34.6,1031.6,0.0
2017-01-26,-1.3,-3.0,1.3,0.0,0.0,97.0,16.0,28.1,1027.1,282.0
2017-01-27,-1.9,-5.2,1.4,0.0,0.0,53.0,8.5,14.4,1022.9,114.0
2017-01-28,-0.9,-4.3,2.3,0.0,0.0,96.0,2.5,13.7,1021.5,156.0
2017-01-29,0.1,-1.6,2.0,0.7,0.0,65.0,2.1,10.4,1023.1,0.0
2017-01-30,2.9,-0.9,6.0,2.5,0.0,63.0,2.9,19.1,1016.1,0.0
2017-01-31,3.0,1.6,5.5,0.0,0.0,343.0,4.6,23.8,1016.5,0.0
2017-02-01,2.7,1.1,4.2,0.5,0.0,116.0,10.0,22.0,1018.5,0.0
2017-02-02,4.2,2.5,6.5,1.4,0.0,73.0,2.8,14.0,1012.6,0.0
2017-02-03,6.0,3.6,9.3,0.8,0.0,68.0,3.4,15.8,1007.6,36.0
2017-02-04,4.9,2.1,7.1,4.9,0.0,98.0,9.5,45.7,1002.9,0.0
2017-02-05,4.8,1.8,7.3,0.0,0.0,54.0,10.2,29.9,1005.3,90.0
2017-02-06,4.3,1.7,7.2,0.0,0.0,6.0,4.7,25.2,1015.8,78.0
2017-02-07,3.1,1.3,5.7,0.0,0.0,70.0,7.6,25.6,1018.7,0.0
2017-02-08,1.9,-0.6,4.7,0.0,0.0,78.0,12.5,26.3,1023.0,0.0
2017-02-09,-0.3,-2.5,2.2,0.0,0.0,81.0,14.8,31.0,1027.0,282.0
2017-02-10,-0.2,-1.0,1.0,0.0,0.0,69.0,13.9,27.4,1022.3,0.0
2017-02-11,2.3,-0.6,5.5,0.9,20.0,86.0,14.4,34.9,1020.9,66.0
2017-02-12,2.1,0.3,5.2,0.0,0.0,91.0,18.6,32.4,1026.5,162.0
2017-02-13,3.4,0.5,8.1,0.0,0.0,81.0,19.6,37.8,1029.8,318.0
2017-02-14,3.9,0.3,8.3,0.0,0.0,70.0,11.4,23.0,1030.8,534.0
2017-02-15,4.2,-0.5,9.0,0.0,0.0,238.0,1.5,13.7,1035.3,516.0
2017-02-16,5.9,1.1,10.6,2.3,0.0,268.0,1.7,22.0,1032.4,312.0
2017-02-17,6.6,4.6,8.6,0.1,0.0,289.0,10.0,31.7,1027.7,66.0
2017-02-18,5.9,3.0,7.6,0.0,0.0,294.0,3.4,17.3,1027.7,0.0
2017-02-19,4.6,-0.9,9.4,0.1,0.0,257.0,2.6,30.2,1024.4,90.0
2017-02-20,8.0,6.0,9.7,1.2,0.0,238.0,13.7,41.8,1021.0,0.0
2017-02-21,9.9,9.1,11.6,1.1,0.0,258.0,15.3,32.0,1016.9,0.0
2017-02-22,10.1,9.2,10.9,0.0,0.0,252.0,28.2,56.2,1012.0,0.0
2017-02-23,8.9,7.0,9.9,0.2,0.0,250.0,33.1,73.4,1002.7,24.0
2017-02-24,5.5,1.6,7.9,0.0,0.0,297.0,17.9,64.1,1011.7,294.0
2017-02-25,4.2,-1.0,9.3,0.0,0.0,261.0,6.7,35.6,1021.9,492.0
2017-02-26,8.0,2.9,13.8,0.0,0.0,237.0,11.4,41.8,1015.4,288.0
2017-02-27,10.1,6.4,13.8,4.5,0.0,214.0,19.5,85.3,1004.6,30.0
2017-02-28,5.4,3.2,8.2,1.5,0.0,228.0,19.3,58.3,996.7,198.0
2017-03-01,6.1,3.6,9.3,1.6,0.0,232.0,22.5,50.0,1003.2,42.0
2017-03-02,8.1,4.7,10.7,0.0,0.0,262.0,24.3,69.8,1012.1,348.0
2017-03-03,6.4,1.1,11.3,0.0,0.0,58.0,6.8,23.0,1010.8,132.0
2017-03-04,8.7,4.2,15.3,2.0,0.0,64.0,8.9,56.5,996.5,204.0
2017-03-05,6.5,4.4,9.9,6.1,0.0,210.0,18.7,54.7,1002.7,60.0
2017-03-06,5.8,4.0,8.2,2.4,0.0,258.0,13.6,30.6,1003.4,18.0
2017-03-07,5.7,3.9,9.3,1.6,0.0,295.0,11.7,39.6,1014.3,192.0
2017-03-08,4.9,1.2,9.6,14.8,0.0,73.0,9.1,39.2,1020.9,0.0
2017-03-09,10.7,7.2,16.0,1.3,0.0,315.0,9.8,56.5,1020.2,180.0
2017-03-10,7.3,4.5,11.5,0.0,0.0,310.0,8.4,41.0,1027.2,450.0
2017-03-11,6.8,1.7,12.6,0.0,0.0,60.0,8.4,20.9,1023.4,492.0
2017-03-12,7.6,3.2,13.3,0.0,0.0,93.0,16.2,35.6,1017.6,600.0
2017-03-13,7.4,1.7,12.8,0.0,0.0,154.0,7.8,21.2,1025.0,480.0
2017-03-14,10.8,6.6,15.8,0.0,0.0,243.0,4.7,24.1,1031.7,468.0
2017-03-15,10.9,7.6,14.4,0.0,0.0,267.0,7.6,23.8,1032.6,210.0
2017-03-16,10.8,5.4,16.1,0.0,0.0,259.0,1.8,13.7,1025.3,630.0
2017-03-17,9.8,4.5,13.7,0.7,0.0,283.0,9.1,42.5,1015.8,54.0
2017-03-18,9.5,6.7,11.8,4.3,0.0,260.0,24.1,50.8,1009.1,42.0
2017-03-19,12.1,10.2,14.5,0.0,0.0,256.0,19.7,47.5,1012.1,24.0
2017-03-20,11.3,9.8,13.8,0.0,0.0,245.0,16.2,44.6,1011.9,84.0
2017-03-21,8.9,5.2,12.5,2.5,0.0,268.0,13.5,45.7,1012.1,0.0
2017-03-22,6.4,4.0,8.4,0.0,0.0,74.0,6.5,21.2,1014.9,0.0
2017-03-23,8.8,4.0,14.3,0.0,0.0,81.0,8.3,23.8,1017.1,294.0
2017-03-24,9.2,6.8,13.4,0.0,0.0,50.0,16.8,33.1,1026.1,270.0
2017-03-25,10.0,5.1,15.6,0.0,0.0,55.0,18.1,40.7,1026.6,672.0
2017-03-26,10.0,6.1,14.9,0.0,0.0,,8.6,26.3,1024.5,618.0
2017-03-27,11.1,4.9,17.6,0.0,0.0,87.0,14.1,32.4,1023.9,714.0
2017-03-28,14.1,5.5,21.2,0.0,0.0,254.0,6.2,31.7,1022.6,606.0
2017-03-29,14.1,10.3,18.6,0.0,0.0,273.0,13.7,41.4,1025.5,426.0
2017-03-30,15.3,10.1,20.0,0.0,0.0,246.0,4.2,20.5,1025.9,654.0
2017-03-31,16.4,9.6,22.3,0.0,0.0,243.0,8.0,36.4,1017.7,432.0
2017-04-01,15.0,10.6,20.3,0.0,0.0,258.0,5.7,32.8,1012.1,240.0
2017-04-02,12.9,7.9,17.9,0.0,0.0,288.0,7.5,27.0,1018.4,414.0
2017-04-03,13.4,8.2,18.8,0.0,0.0,333.0,10.4,29.5,1024.3,558.0
2017-04-04,11.1,5.3,16.8,0.0,0.0,317.0,5.0,49.0,1023.3,552.0
2017-04-05,10.5,6.1,15.9,0.0,0.0,335.0,10.0,46.1,1023.8,432.0
2017-04-06,8.1,4.7,12.5,0.0,0.0,338.0,12.0,33.5,1026.2,240.0
2017-04-07,9.2,5.3,14.5,0.2,0.0,327.0,8.4,34.9,1025.4,306.0
2017-04-08,11.9,7.8,16.5,0.0,0.0,194.0,6.5,19.8,1025.4,474.0
2017-04-09,14.3,6.9,21.2,0.0,0.0,213.0,2.3,15.1,1023.7,726.0
2017-04-10,13.0,7.1,19.8,0.0,0.0,292.0,10.1,64.8,1019.5,564.0
2017-04-11,9.7,5.5,14.5,0.0,0.0,336.0,7.4,32.0,1025.3,522.0
2017-04-12,12.5,5.2,19.1,0.0,0.0,258.0,13.2,46.8,1018.3,330.0
2017-04-13,11.2,8.6,14.8,0.0,0.0,301.0,12.7,38.5,1014.7,210.0
2017-04-14,10.8,6.2,15.5,0.0,0.0,273.0,5.7,31.0,1016.4,384.0
2017-04-15,9.8,6.0,13.6,0.2,0.0,276.0,13.2,51.1,1015.7,30.0
2017-04-16,8.0,5.2,11.3,2.8,0.0,302.0,9.3,46.4,1019.5,42.0
2017-04-17,6.1,3.2,9.6,5.9,0.0,355.0,8.9,45.7,1018.7,132.0
2017-04-18,4.5,1.9,9.1,0.6,0.0,359.0,15.2,46.1,1023.7,258.0
2017-04-19,3.4,0.4,7.6,0.0,0.0,30.0,12.6,40.3,1032.8,216.0
2017-04-20,5.9,-0.9,11.6,0.0,0.0,296.0,9.0,36.4,1035.5,786.0
2017-04-21,10.1,3.7,14.7,0.0,0.0,262.0,5.1,30.2,1031.1,336.0
2017-04-22,9.4,5.1,11.9,0.0,0.0,308.0,14.2,57.6,1024.2,174.0
2017-04-23,6.4,2.6,11.1,0.0,0.0,325.0,9.0,32.4,1025.1,204.0
2017-04-24,9.6,1.8,16.5,0.0,0.0,248.0,5.9,27.4,1017.2,744.0
2017-04-25,8.1,5.6,10.5,0.0,0.0,303.0,11.4,44.6,1008.4,36.0
2017-04-26,7.5,3.9,11.6,0.0,0.0,349.0,6.4,32.0,1011.6,312.0
2017-04-27,7.4,2.8,12.5,0.0,0.0,342.0,7.1,34.9,1014.8,474.0
2017-04-28,7.9,3.2,12.7,0.0,0.0,318.0,9.1,39.6,1014.7,414.0
2017-04-29,9.5,5.4,14.6,0.0,0.0,303.0,4.7,31.0,1017.5,636.0
2017-04-30,11.9,4.1,18.5,0.0,0.0,83.0,21.8,46.1,1012.5,780.0
2017-05-01,8.9,7.7,10.0,14.3,,119.0,10.5,37.4,1013.0,0.0
2017-05-02,8.5,6.8,10.2,2.2,,290.0,9.4,26.3,1015.3,0.0
2017-05-03,9.5,6.7,12.6,0.3,,82.0,6.7,29.9,1019.6,66.0
2017-05-04,10.8,8.3,13.5,6.9,,30.0,4.6,25.2,1016.5,96.0
2017-05-05,10.4,7.5,14.5,0.0,,42.0,4.4,18.4,1019.0,132.0
2017-05-06,13.7,7.1,20.2,2.1,,98.0,13.7,34.6,1011.9,516.0
2017-05-07,12.6,11.1,15.2,11.2,,307.0,5.3,38.2,1013.0,0.0
2017-05-08,9.0,6.9,11.3,0.3,,320.0,13.1,47.5,1018.1,0.0
2017-05-09,9.2,4.7,14.3,0.0,,353.0,6.7,26.3,1019.0,558.0
2017-05-10,11.4,3.1,18.6,0.0,,139.0,2.6,18.4,1010.2,828.0
2017-05-11,14.5,7.6,21.8,1.1,,65.0,5.0,42.5,1002.0,288.0
2017-05-12,15.3,12.7,20.1,4.2,,239.0,5.9,23.0,1002.9,168.0
2017-05-13,16.6,10.6,22.4,0.1,,267.0,7.3,37.1,1011.1,228.0
2017-05-14,16.0,10.7,21.0,7.5,,233.0,7.4,62.3,1020.8,228.0
2017-05-15,16.5,10.6,21.8,0.0,,269.0,4.8,26.3,1028.4,834.0
2017-05-16,18.7,11.5,24.7,0.0,,191.0,1.6,20.9,1028.5,744.0
2017-05-17,21.3,14.4,27.3,0.0,,159.0,7.4,28.8,1020.5,720.0
2017-05-18,19.3,16.4,23.3,6.0,,136.0,6.3,28.4,1012.0,330.0
2017-05-19,13.2,8.8,18.1,8.4,,288.0,10.8,43.2,1011.9,0.0
2017-05-20,12.2,7.1,17.4,0.0,,231.0,8.6,25.6,1022.1,198.0
2017-05-21,14.8,6.5,21.0,0.0,,157.0,4.9,22.0,1026.2,798.0
2017-05-22,17.5,11.7,23.0,0.0,,31.0,9.5,24.1,1019.4,642.0
2017-05-23,19.3,13.5,25.4,0.0,,303.0,9.6,44.3,1017.6,606.0
2017-05-24,17.0,12.5,21.1,0.0,,301.0,10.0,33.1,1022.9,366.0
2017-05-25,18.1,12.9,23.9,0.0,,356.0,6.4,31.0,1022.3,576.0
2017-05-26,19.5,12.4,25.2,0.0,,47.0,8.7,25.6,1021.0,882.0
2017-05-27,22.3,14.6,29.2,0.0,,96.0,12.1,27.4,1018.9,888.0
2017-05-28,23.1,17.4,30.7,3.7,,,3.1,,1018.0,684.0
2017-05-29,25.0,17.0,32.0,0.0,,,5.0,31.0,1013.5,756.0
2017-05-30,21.9,17.1,27.3,1.7,,289.0,4.1,38.9,1013.6,408.0
2017-05-31,18.8,13.9,23.8,0.0,,335.0,8.3,27.7,1020.6,714.0
2017-06-01,20.5,13.9,26.0,0.0,,201.0,4.7,18.4,1020.7,786.0
2017-06-02,21.5,15.7,28.4,0.2,,283.0,5.0,37.1,1016.9,402.0
2017-06-03,19.4,16.3,25.7,12.3,,270.0,4.8,56.2,1013.5,312.0
2017-06-04,16.9,13.0,21.3,0.0,,319.0,11.1,37.8,1014.0,252.0
2017-06-05,16.8,11.9,22.1,0.0,,202.0,6.7,19.4,1014.1,414.0
2017-06-06,14.0,9.8,19.5,1.2,,219.0,16.4,66.2,1005.8,264.0
2017-06-07,12.9,8.2,17.7,0.7,,246.0,21.2,57.6,1014.7,378.0
2017-06-08,16.7,8.7,22.6,0.0,,,7.1,33.5,1018.5,624.0
2017-06-09,17.0,12.6,22.2,0.7,,,8.3,47.5,1013.8,210.0
2017-06-10,18.4,10.3,24.6,0.0,,268.0,4.9,28.8,1020.5,756.0
2017-06-11,22.4,13.6,29.0,0.0,,73.0,5.0,24.1,1017.6,654.0
2017-06-12,20.5,13.9,24.3,0.0,,291.0,14.2,44.3,1015.1,768.0
2017-06-13,17.3,12.2,22.9,0.0,,310.0,5.5,25.6,1019.1,678.0
2017-06-14,19.8,12.8,26.0,0.0,,51.0,8.2,23.4,1018.4,888.0
2017-06-15,22.7,14.8,30.7,0.0,,242.0,8.3,53.6,1015.8,690.0
2017-06-16,18.6,13.8,22.3,0.0,,302.0,16.2,41.4,1021.4,366.0
2017-06-17,17.0,11.8,20.8,0.0,,313.0,8.6,28.8,1026.8,138.0
2017-06-18,21.2,16.8,26.2,0.0,,63.0,8.6,25.9,1025.0,648.0
2017-06-19,23.8,15.2,30.9,0.0,,81.0,8.3,31.3,1020.6,906.0
2017-06-20,25.8,16.6,33.1,0.0,,205.0,4.8,22.7,1016.4,846.0
2017-06-21,25.8,20.1,31.8,0.0,,67.0,7.9,24.1,1016.3,690.0
2017-06-22,25.9,19.4,34.8,1.0,,269.0,7.6,62.3,1013.1,606.0
2017-06-23,22.3,18.1,28.4,0.0,,282.0,14.4,50.4,1016.2,600.0
2017-06-24,20.6,15.2,26.4,0.0,,282.0,14.8,39.2,1017.1,720.0
2017-06-25,20.9,16.9,25.6,0.0,,242.0,13.7,50.4,1014.3,330.0
2017-06-26,21.9,17.7,28.4,0.0,,298.0,9.7,29.2,1012.9,750.0
2017-06-27,21.2,17.5,26.2,1.5,,31.0,6.8,29.9,1008.4,96.0
2017-06-28,20.1,17.4,24.4,8.0,,222.0,12.7,43.9,999.4,258.0
2017-06-29,17.8,14.4,23.2,0.1,,242.0,13.0,45.7,998.1,60.0
2017-06-30,17.5,13.5,22.8,0.0,,239.0,13.3,38.2,1006.8,276.0
2017-07-01,16.0,14.9,18.2,1.7,,252.0,16.8,34.6,1010.2,0.0
2017-07-02,17.2,14.7,20.9,0.0,,289.0,12.3,37.8,1018.7,72.0
2017-07-03,18.8,12.8,25.4,0.0,,282.0,10.5,33.8,1021.8,528.0
2017-07-04,21.0,15.3,27.4,0.0,,240.0,5.0,21.2,1020.0,810.0
2017-07-05,23.6,16.2,31.3,0.0,,282.0,3.9,22.7,1017.1,726.0
2017-07-06,22.6,17.6,32.5,23.9,,,4.3,61.2,1017.2,576.0
2017-07-07,23.8,16.8,31.5,0.2,,275.0,9.8,43.9,1015.2,630.0
2017-07-08,24.9,18.0,31.0,0.0,,298.0,6.7,46.4,1015.3,672.0
2017-07-09,24.1,19.0,30.4,26.5,,306.0,7.1,55.1,1012.1,516.0
2017-07-10,20.8,18.1,24.7,0.8,,274.0,10.4,39.6,1008.5,60.0
2017-07-11,19.2,16.0,24.6,0.8,,259.0,15.3,54.0,1012.3,360.0
2017-07-12,16.9,12.5,22.3,10.6,,269.0,14.0,59.0,1012.1,114.0
2017-07-13,16.1,10.5,21.9,0.0,,16.0,6.6,22.7,1021.6,774.0
2017-07-14,17.1,12.4,23.0,0.9,,302.0,7.9,56.9,1016.9,240.0
2017-07-15,16.2,11.4,20.9,0.0,,317.0,9.8,25.9,1022.3,408.0
2017-07-16,19.0,15.0,22.8,0.0,,304.0,4.8,19.1,1023.7,24.0
2017-07-17,21.5,17.2,26.1,0.0,,2.0,3.6,29.5,1021.1,606.0
2017-07-18,23.5,16.4,30.3,0.0,,57.0,7.7,24.1,1017.6,678.0
2017-07-19,25.0,19.9,33.2,1.0,,107.0,13.7,36.4,1011.3,714.0
2017-07-20,21.5,17.9,25.8,1.6,,277.0,11.0,46.4,1010.6,300.0
2017-07-21,21.7,14.9,27.1,0.8,,95.0,7.7,40.3,1013.1,762.0
2017-07-22,21.7,17.6,27.4,5.6,,223.0,9.1,46.8,1012.3,558.0
2017-07-23,18.7,16.2,21.7,7.2,,258.0,15.5,42.8,1014.4,264.0
2017-07-24,15.0,12.7,18.6,12.2,,322.0,7.5,54.4,1009.7,132.0
2017-07-25,14.2,12.9,15.5,12.6,,281.0,12.2,44.3,1008.6,0.0
2017-07-26,17.7,14.4,22.2,1.7,,305.0,17.1,42.5,1010.3,228.0
2017-07-27,18.8,15.7,23.3,0.8,,319.0,7.0,34.2,1009.7,84.0
2017-07-28,18.4,13.6,22.4,0.0,,264.0,13.9,41.8,1013.0,402.0
2017-07-29,21.8,15.8,27.0,0.1,,275.0,9.5,36.4,1014.3,636.0
2017-07-30,22.5,17.9,26.1,0.0,,268.0,14.7,49.3,1010.7,444.0
2017-07-31,22.0,16.8,27.2,5.8,,262.0,7.2,40.7,1014.0,396.0
2017-08-01,20.5,17.1,23.7,1.0,,11.0,7.9,86.0,1015.1,132.0
2017-08-02,22.6,17.4,26.7,0.0,,266.0,6.8,22.7,1018.5,318.0
2017-08-03,22.5,18.5,27.4,0.0,,293.0,11.3,47.2,1013.8,282.0
2017-08-04,21.2,17.2,24.9,0.0,,272.0,12.4,39.6,1014.9,342.0
2017-08-05,19.7,14.3,24.3,1.3,,304.0,10.6,52.6,1014.9,264.0
2017-08-06,17.7,12.6,23.1,0.0,,350.0,6.0,24.5,1022.0,696.0
2017-08-07,19.4,11.5,26.1,0.0,,69.0,7.0,22.3,1019.0,816.0
2017-08-08,18.2,15.2,23.0,0.8,,269.0,7.6,43.2,1012.3,168.0
2017-08-09,17.9,12.3,23.6,4.7,,197.0,6.8,24.1,1017.3,648.0
2017-08-10,15.0,13.2,16.0,8.0,,310.0,6.9,23.8,1019.0,0.0
2017-08-11,14.4,12.6,16.1,18.1,,295.0,9.5,28.8,1017.9,0.0
2017-08-12,15.3,13.3,17.2,0.1,,236.0,13.3,39.6,1017.9,0.0
2017-08-13,18.8,15.3,23.6,0.5,,261.0,7.3,25.6,1019.6,618.0
2017-08-14,20.5,13.3,26.4,0.0,,40.0,8.0,23.0,1019.4,540.0
2017-08-15,20.3,16.3,26.4,4.3,,282.0,5.0,27.0,1018.2,372.0
2017-08-16,20.5,16.6,25.0,1.5,,211.0,3.1,16.9,1020.4,444.0
2017-08-17,21.0,16.3,26.2,0.0,,270.0,6.7,35.6,1017.7,342.0
2017-08-18,19.1,15.6,23.9,4.2,,281.0,7.4,64.1,1015.5,12.0
2017-08-19,16.3,13.0,21.0,0.1,,264.0,14.2,43.2,1018.6,486.0
2017-08-20,15.3,11.7,20.3,0.0,,310.0,7.6,34.9,1023.3,600.0
2017-08-21,16.7,11.6,22.2,0.0,,240.0,1.4,16.2,1023.7,594.0
2017-08-22,17.8,11.7,23.6,0.0,,350.0,3.3,16.2,1021.7,714.0
2017-08-23,19.8,13.3,26.2,0.0,,45.0,6.5,20.5,1017.5,720.0
2017-08-24,20.2,17.0,23.8,0.0,,302.0,6.6,29.9,1016.2,468.0
2017-08-25,19.9,15.3,26.5,5.0,,331.0,3.0,20.5,1017.6,384.0
2017-08-26,21.2,17.0,26.7,0.0,,307.0,4.7,22.3,1015.4,342.0
2017-08-27,21.0,17.5,25.1,0.0,,303.0,4.1,13.7,1017.1,150.0
2017-08-28,21.2,16.1,27.4,0.0,,19.0,6.1,15.8,1018.4,696.0
2017-08-29,22.5,15.7,29.1,0.0,,353.0,4.4,18.7,1015.2,720.0
2017-08-30,22.7,17.3,28.3,0.9,,238.0,8.8,29.5,1010.0,282.0
2017-08-31,17.1,12.7,19.6,1.5,,284.0,10.4,42.5,1014.7,24.0
2017-09-01,15.1,10.2,20.8,0.6,,319.0,3.6,38.2,1020.2,468.0
2017-09-02,13.9,10.8,19.0,0.2,,349.0,3.8,27.4,1019.0,204.0
2017-09-03,14.1,9.4,19.3,0.0,,238.0,4.1,16.9,1017.6,528.0
2017-09-04,15.4,8.9,21.4,0.4,,289.0,3.9,24.8,1017.0,312.0
2017-09-05,18.9,13.9,23.8,0.0,,169.0,4.7,16.9,1019.5,288.0
2017-09-06,17.5,13.2,20.9,0.3,,274.0,16.6,50.4,1016.4,108.0
2017-09-07,15.6,13.0,19.4,0.0,,257.0,9.9,33.1,1016.9,186.0
2017-09-08,15.9,12.6,18.3,0.4,,230.0,15.9,42.5,1009.1,30.0
2017-09-09,15.2,11.6,17.8,0.1,,215.0,18.2,41.4,1000.2,42.0
2017-09-10,13.2,8.9,17.7,0.3,,224.0,8.1,38.5,1005.5,450.0
2017-09-11,14.1,11.1,19.4,0.1,,270.0,13.2,50.0,1001.9,222.0
2017-09-12,14.1,10.9,18.3,0.8,,251.0,15.2,44.6,1007.8,222.0
2017-09-13,13.6,10.1,19.5,25.3,,233.0,18.5,56.2,1006.5,102.0
